Container ID,Actual Date,Starting Date,Recollecting Date,Lost,Day Trip,Total Stock
461,2023-02-26,2023-01-04,,1,54.0,927
461,2023-02-27,2023-01-04,,1,55.0,926
461,2023-02-28,2023-01-04,,1,56.0,926
461,2023-03-01,2023-01-04,,1,57.0,926
461,2023-03-02,2023-01-04,,1,58.0,925
461,2023-03-03,2023-01-04,,1,59.0,924
461,2023-03-04,2023-01-04,,1,60.0,918
461,2023-03-05,2023-01-04,,1,61.0,915
461,2023-03-06,2023-01-04,,1,62.0,913
461,2023-03-07,2023-01-04,,1,63.0,909
461,2023-03-08,2023-01-04,,1,64.0,905
461,2023-03-09,2023-01-04,,1,65.0,904
461,2023-03-10,2023-01-04,,1,66.0,900
461,2023-03-11,2023-01-04,,1,67.0,897
461,2023-03-12,2023-01-04,,1,68.0,895
461,2023-03-13,2023-01-04,,1,69.0,892
461,2023-03-14,2023-01-04,,1,70.0,889
461,2023-03-15,2023-01-04,,1,71.0,889
461,2023-03-16,2023-01-04,,1,72.0,888
461,2023-03-17,2023-01-04,,1,73.0,886
461,2023-03-18,2023-01-04,,1,74.0,884
461,2023-03-19,2023-01-04,,1,75.0,883
461,2023-03-20,2023-01-04,,1,76.0,881
461,2023-03-21,2023-01-04,,1,77.0,875
461,2023-03-22,2023-01-04,,1,78.0,871
461,2023-03-23,2023-01-04,,1,79.0,870
461,2023-03-24,2023-01-04,,1,80.0,869
461,2023-03-25,2023-01-04,,1,81.0,867
461,2023-03-26,2023-01-04,,1,82.0,863
461,2023-03-27,2023-01-04,,1,83.0,860
461,2023-03-28,2023-01-04,,1,84.0,859
461,2023-03-29,2023-01-04,,1,85.0,854
461,2023-03-30,2023-01-04,,1,86.0,853
461,2023-03-31,2023-01-04,,1,87.0,851
461,2023-04-01,2023-01-04,,1,88.0,850
461,2023-04-02,2023-01-04,,1,89.0,847
461,2023-04-03,2023-01-04,,1,90.0,846
461,2023-04-04,2023-01-04,,1,91.0,844
461,2023-04-05,2023-01-04,,1,92.0,843
461,2023-04-06,2023-01-04,,1,93.0,837
461,2023-04-07,2023-01-04,,1,94.0,835
461,2023-04-08,2023-01-04,,1,95.0,834
461,2023-04-09,2023-01-04,,1,96.0,830
461,2023-04-10,2023-01-04,,1,97.0,828
462,2023-01-01,,,0,,1000
462,2023-01-02,,,0,,1000
462,2023-01-03,,,0,,1000
462,2023-01-04,,,0,,1000
462,2023-01-05,2023-01-05,,0,1.0,1000
462,2023-01-06,2023-01-05,,0,2.0,1000
462,2023-01-07,2023-01-05,,0,3.0,1000
462,2023-01-08,2023-01-05,,0,4.0,1000
462,2023-01-09,2023-01-05,,0,5.0,1000
462,2023-01-10,2023-01-05,,0,6.0,1000
462,2023-01-11,2023-01-05,,0,7.0,1000
462,2023-01-12,2023-01-05,,0,8.0,1000
462,2023-01-13,2023-01-05,,0,9.0,1000
462,2023-01-14,2023-01-05,,0,10.0,1000
462,2023-01-15,2023-01-05,,0,11.0,1000
462,2023-01-16,2023-01-05,,0,12.0,1000
462,2023-01-17,2023-01-05,,0,13.0,1000
462,2023-01-18,2023-01-05,,0,14.0,1000
462,2023-01-19,2023-01-05,,0,15.0,1000
462,2023-01-20,2023-01-05,,0,16.0,1000
462,2023-01-21,2023-01-05,,0,17.0,1000
462,2023-01-22,2023-01-05,,0,18.0,1000
462,2023-01-23,2023-01-05,,0,19.0,1000
462,2023-01-24,2023-01-05,,0,20.0,1000
462,2023-01-25,2023-01-05,,0,21.0,1000
462,2023-01-26,2023-01-05,,0,22.0,1000
462,2023-01-27,2023-01-05,,0,23.0,1000
462,2023-01-28,2023-01-05,,0,24.0,1000
462,2023-01-29,2023-01-05,,0,25.0,1000
462,2023-01-30,2023-01-05,,0,26.0,1000
462,2023-01-31,2023-01-05,,0,27.0,1000
462,2023-02-01,2023-01-05,,0,28.0,1000
462,2023-02-02,2023-01-05,,0,29.0,1000
462,2023-02-03,2023-01-05,,0,30.0,1000
462,2023-02-04,2023-01-05,,0,31.0,1000
462,2023-02-05,2023-01-05,,0,32.0,1000
462,2023-02-06,2023-01-05,,0,33.0,1000
462,2023-02-07,2023-01-05,,0,34.0,1000
462,2023-02-08,2023-01-05,,0,35.0,1000
462,2023-02-09,2023-01-05,,0,36.0,1000
462,2023-02-10,2023-01-05,,0,37.0,1000
462,2023-02-11,2023-01-05,,0,38.0,984
462,2023-02-12,2023-01-05,,0,39.0,963
462,2023-02-13,2023-01-05,,0,40.0,954
462,2023-02-14,2023-01-05,,0,41.0,945
462,2023-02-15,2023-01-05,,1,42.0,941
462,2023-02-16,2023-01-05,,1,43.0,934
462,2023-02-17,2023-01-05,,1,44.0,934
462,2023-02-18,2023-01-05,,1,45.0,934
462,2023-02-19,2023-01-05,,1,46.0,931
462,2023-02-20,2023-01-05,,1,47.0,929
462,2023-02-21,2023-01-05,,1,48.0,929
462,2023-02-22,2023-01-05,,1,49.0,927
462,2023-02-23,2023-01-05,,1,50.0,927
462,2023-02-24,2023-01-05,,1,51.0,927
462,2023-02-25,2023-01-05,,1,52.0,927
462,2023-02-26,2023-01-05,,1,53.0,927
462,2023-02-27,2023-01-05,,1,54.0,926
462,2023-02-28,2023-01-05,,1,55.0,926
462,2023-03-01,2023-01-05,,1,56.0,926
462,2023-03-02,2023-01-05,,1,57.0,925
462,2023-03-03,2023-01-05,,1,58.0,924
462,2023-03-04,2023-01-05,,1,59.0,918
462,2023-03-05,2023-01-05,,1,60.0,915
462,2023-03-06,2023-01-05,,1,61.0,913
462,2023-03-07,2023-01-05,,1,62.0,909
462,2023-03-08,2023-01-05,,1,63.0,905
462,2023-03-09,2023-01-05,,1,64.0,904
462,2023-03-10,2023-01-05,,1,65.0,900
462,2023-03-11,2023-01-05,,1,66.0,897
462,2023-03-12,2023-01-05,,1,67.0,895
462,2023-03-13,2023-01-05,,1,68.0,892
462,2023-03-14,2023-01-05,,1,69.0,889
462,2023-03-15,2023-01-05,,1,70.0,889
462,2023-03-16,2023-01-05,,1,71.0,888
462,2023-03-17,2023-01-05,,1,72.0,886
462,2023-03-18,2023-01-05,,1,73.0,884
462,2023-03-19,2023-01-05,,1,74.0,883
462,2023-03-20,2023-01-05,,1,75.0,881
462,2023-03-21,2023-01-05,,1,76.0,875
462,2023-03-22,2023-01-05,,1,77.0,871
462,2023-03-23,2023-01-05,,1,78.0,870
462,2023-03-24,2023-01-05,,1,79.0,869
462,2023-03-25,2023-01-05,,1,80.0,867
462,2023-03-26,2023-01-05,,1,81.0,863
462,2023-03-27,2023-01-05,,1,82.0,860
462,2023-03-28,2023-01-05,,1,83.0,859
462,2023-03-29,2023-01-05,,1,84.0,854
462,2023-03-30,2023-01-05,,1,85.0,853
462,2023-03-31,2023-01-05,,1,86.0,851
462,2023-04-01,2023-01-05,,1,87.0,850
462,2023-04-02,2023-01-05,,1,88.0,847
462,2023-04-03,2023-01-05,,1,89.0,846
462,2023-04-04,2023-01-05,,1,90.0,844
462,2023-04-05,2023-01-05,,1,91.0,843
462,2023-04-06,2023-01-05,,1,92.0,837
462,2023-04-07,2023-01-05,,1,93.0,835
462,2023-04-08,2023-01-05,,1,94.0,834
462,2023-04-09,2023-01-05,,1,95.0,830
462,2023-04-10,2023-01-05,,1,96.0,828
463,2023-01-01,,,0,,1000
463,2023-01-02,2023-01-02,,0,1.0,1000
463,2023-01-03,2023-01-02,,0,2.0,1000
463,2023-01-04,2023-01-02,,0,3.0,1000
463,2023-01-05,2023-01-02,,0,4.0,1000
463,2023-01-06,2023-01-02,,0,5.0,1000
463,2023-01-07,2023-01-02,,0,6.0,1000
463,2023-01-08,2023-01-02,,0,7.0,1000
463,2023-01-09,2023-01-02,,0,8.0,1000
463,2023-01-10,2023-01-02,,0,9.0,1000
463,2023-01-11,2023-01-02,,0,10.0,1000
463,2023-01-12,2023-01-02,,0,11.0,1000
463,2023-01-13,2023-01-02,,0,12.0,1000
463,2023-01-14,2023-01-02,,0,13.0,1000
463,2023-01-15,2023-01-02,,0,14.0,1000
463,2023-01-16,2023-01-02,,0,15.0,1000
463,2023-01-17,2023-01-02,,0,16.0,1000
463,2023-01-18,2023-01-02,,0,17.0,1000
463,2023-01-19,2023-01-02,,0,18.0,1000
463,2023-01-20,2023-01-02,,0,19.0,1000
463,2023-01-21,2023-01-02,,0,20.0,1000
463,2023-01-22,2023-01-02,,0,21.0,1000
463,2023-01-23,2023-01-02,,0,22.0,1000
463,2023-01-24,2023-01-02,2023-01-24,0,,1000
463,2023-01-25,,,0,,1000
463,2023-01-26,,,0,,1000
463,2023-01-27,,,0,,1000
463,2023-01-28,,,0,,1000
463,2023-01-29,,,0,,1000
463,2023-01-30,,,0,,1000
463,2023-01-31,2023-01-31,,0,1.0,1000
463,2023-02-01,2023-01-31,,0,2.0,1000
463,2023-02-02,2023-01-31,,0,3.0,1000
463,2023-02-03,2023-01-31,,0,4.0,1000
463,2023-02-04,2023-01-31,,0,5.0,1000
463,2023-02-05,2023-01-31,,0,6.0,1000
463,2023-02-06,2023-01-31,,0,7.0,1000
463,2023-02-07,2023-01-31,,0,8.0,1000
463,2023-02-08,2023-01-31,,0,9.0,1000
463,2023-02-09,2023-01-31,,0,10.0,1000
463,2023-02-10,2023-01-31,,0,11.0,1000
463,2023-02-11,2023-01-31,,0,12.0,984
463,2023-02-12,2023-01-31,,0,13.0,963
463,2023-02-13,2023-01-31,,0,14.0,954
463,2023-02-14,2023-01-31,,0,15.0,945
463,2023-02-15,2023-01-31,,0,16.0,941
463,2023-02-16,2023-01-31,,0,17.0,934
463,2023-02-17,2023-01-31,,0,18.0,934
463,2023-02-18,2023-01-31,,0,19.0,934
463,2023-02-19,2023-01-31,,0,20.0,931
463,2023-02-20,2023-01-31,,0,21.0,929
463,2023-02-21,2023-01-31,,0,22.0,929
463,2023-02-22,2023-01-31,,0,23.0,927
463,2023-02-23,2023-01-31,,0,24.0,927
463,2023-02-24,2023-01-31,,0,25.0,927
463,2023-02-25,2023-01-31,,0,26.0,927
463,2023-02-26,2023-01-31,,0,27.0,927
463,2023-02-27,2023-01-31,,0,28.0,926
463,2023-02-28,2023-01-31,2023-02-28,0,,926
463,2023-03-01,,,0,,926
463,2023-03-02,,,0,,925
463,2023-03-03,,,0,,924
463,2023-03-04,,,0,,918
463,2023-03-05,,,0,,915
463,2023-03-06,2023-03-06,,0,1.0,913
463,2023-03-07,2023-03-06,,0,2.0,909
463,2023-03-08,2023-03-06,,0,3.0,905
463,2023-03-09,2023-03-06,,0,4.0,904
463,2023-03-10,2023-03-06,,0,5.0,900
463,2023-03-11,2023-03-06,,0,6.0,897
463,2023-03-12,2023-03-06,,0,7.0,895
463,2023-03-13,2023-03-06,,0,8.0,892
463,2023-03-14,2023-03-06,,0,9.0,889
463,2023-03-15,2023-03-06,,0,10.0,889
463,2023-03-16,2023-03-06,,0,11.0,888
463,2023-03-17,2023-03-06,,0,12.0,886
463,2023-03-18,2023-03-06,,0,13.0,884
463,2023-03-19,2023-03-06,,0,14.0,883
463,2023-03-20,2023-03-06,,0,15.0,881
463,2023-03-21,2023-03-06,,0,16.0,875
463,2023-03-22,2023-03-06,,0,17.0,871
463,2023-03-23,2023-03-06,,0,18.0,870
463,2023-03-24,2023-03-06,,0,19.0,869
463,2023-03-25,2023-03-06,,0,20.0,867
463,2023-03-26,2023-03-06,,0,21.0,863
463,2023-03-27,2023-03-06,,0,22.0,860
463,2023-03-28,2023-03-06,2023-03-28,0,,859
463,2023-03-29,,,0,,854
463,2023-03-30,,,0,,853
463,2023-03-31,,,0,,851
463,2023-04-01,,,0,,850
463,2023-04-02,,,0,,847
463,2023-04-03,,,0,,846
463,2023-04-04,,,0,,844
463,2023-04-05,2023-04-05,,0,1.0,843
463,2023-04-06,2023-04-05,,0,2.0,837
463,2023-04-07,2023-04-05,,0,3.0,835
463,2023-04-08,2023-04-05,,0,4.0,834
463,2023-04-09,2023-04-05,,0,5.0,830
463,2023-04-10,2023-04-05,,0,6.0,828
464,2023-01-01,,,0,,1000
464,2023-01-02,,,0,,1000
464,2023-01-03,2023-01-03,,0,1.0,1000
464,2023-01-04,2023-01-03,,0,2.0,1000
464,2023-01-05,2023-01-03,,0,3.0,1000
464,2023-01-06,2023-01-03,,0,4.0,1000
464,2023-01-07,2023-01-03,,0,5.0,1000
464,2023-01-08,2023-01-03,,0,6.0,1000
464,2023-01-09,2023-01-03,,0,7.0,1000
464,2023-01-10,2023-01-03,,0,8.0,1000
464,2023-01-11,2023-01-03,,0,9.0,1000
464,2023-01-12,2023-01-03,,0,10.0,1000
464,2023-01-13,2023-01-03,,0,11.0,1000
464,2023-01-14,2023-01-03,,0,12.0,1000
464,2023-01-15,2023-01-03,,0,13.0,1000
464,2023-01-16,2023-01-03,,0,14.0,1000
464,2023-01-17,2023-01-03,,0,15.0,1000
464,2023-01-18,2023-01-03,,0,16.0,1000
464,2023-01-19,2023-01-03,,0,17.0,1000
464,2023-01-20,2023-01-03,,0,18.0,1000
464,2023-01-21,2023-01-03,,0,19.0,1000
464,2023-01-22,2023-01-03,,0,20.0,1000
464,2023-01-23,2023-01-03,,0,21.0,1000
464,2023-01-24,2023-01-03,,0,22.0,1000
464,2023-01-25,2023-01-03,,0,23.0,1000
464,2023-01-26,2023-01-03,,0,24.0,1000
464,2023-01-27,2023-01-03,,0,25.0,1000
464,2023-01-28,2023-01-03,,0,26.0,1000
464,2023-01-29,2023-01-03,,0,27.0,1000
464,2023-01-30,2023-01-03,,0,28.0,1000
464,2023-01-31,2023-01-03,,0,29.0,1000
464,2023-02-01,2023-01-03,,0,30.0,1000
464,2023-02-02,2023-01-03,2023-02-02,0,,1000
464,2023-02-03,2023-02-03,,0,1.0,1000
464,2023-02-04,2023-02-03,,0,2.0,1000
464,2023-02-05,2023-02-03,,0,3.0,1000
464,2023-02-06,2023-02-03,,0,4.0,1000
464,2023-02-07,2023-02-03,,0,5.0,1000
464,2023-02-08,2023-02-03,,0,6.0,1000
464,2023-02-09,2023-02-03,,0,7.0,1000
464,2023-02-10,2023-02-03,,0,8.0,1000
464,2023-02-11,2023-02-03,,0,9.0,984
464,2023-02-12,2023-02-03,,0,10.0,963
464,2023-02-13,2023-02-03,,0,11.0,954
464,2023-02-14,2023-02-03,,0,12.0,945
464,2023-02-15,2023-02-03,,0,13.0,941
464,2023-02-16,2023-02-03,,0,14.0,934
464,2023-02-17,2023-02-03,,0,15.0,934
464,2023-02-18,2023-02-03,,0,16.0,934
464,2023-02-19,2023-02-03,,0,17.0,931
464,2023-02-20,2023-02-03,,0,18.0,929
464,2023-02-21,2023-02-03,,0,19.0,929
464,2023-02-22,2023-02-03,,0,20.0,927
464,2023-02-23,2023-02-03,,0,21.0,927
464,2023-02-24,2023-02-03,,0,22.0,927
464,2023-02-25,2023-02-03,,0,23.0,927
464,2023-02-26,2023-02-03,,0,24.0,927
464,2023-02-27,2023-02-03,,0,25.0,926
464,2023-02-28,2023-02-03,2023-02-28,0,,926
464,2023-03-01,,,0,,926
464,2023-03-02,,,0,,925
464,2023-03-03,,,0,,924
464,2023-03-04,,,0,,918
464,2023-03-05,2023-03-05,,0,1.0,915
464,2023-03-06,2023-03-05,,0,2.0,913
464,2023-03-07,2023-03-05,,0,3.0,909
464,2023-03-08,2023-03-05,,0,4.0,905
464,2023-03-09,2023-03-05,,0,5.0,904
464,2023-03-10,2023-03-05,,0,6.0,900
464,2023-03-11,2023-03-05,,0,7.0,897
464,2023-03-12,2023-03-05,,0,8.0,895
464,2023-03-13,2023-03-05,,0,9.0,892
464,2023-03-14,2023-03-05,,0,10.0,889
464,2023-03-15,2023-03-05,,0,11.0,889
464,2023-03-16,2023-03-05,,0,12.0,888
464,2023-03-17,2023-03-05,,0,13.0,886
464,2023-03-18,2023-03-05,,0,14.0,884
464,2023-03-19,2023-03-05,,0,15.0,883
464,2023-03-20,2023-03-05,,0,16.0,881
464,2023-03-21,2023-03-05,,0,17.0,875
464,2023-03-22,2023-03-05,,0,18.0,871
464,2023-03-23,2023-03-05,,0,19.0,870
464,2023-03-24,2023-03-05,,0,20.0,869
464,2023-03-25,2023-03-05,,0,21.0,867
464,2023-03-26,2023-03-05,,0,22.0,863
464,2023-03-27,2023-03-05,2023-03-27,0,,860
464,2023-03-28,,,0,,859
464,2023-03-29,,,0,,854
464,2023-03-30,,,0,,853
464,2023-03-31,,,0,,851
464,2023-04-01,2023-04-01,,0,1.0,850
464,2023-04-02,2023-04-01,,0,2.0,847
464,2023-04-03,2023-04-01,,0,3.0,846
464,2023-04-04,2023-04-01,,0,4.0,844
464,2023-04-05,2023-04-01,,0,5.0,843
464,2023-04-06,2023-04-01,,0,6.0,837
464,2023-04-07,2023-04-01,,0,7.0,835
464,2023-04-08,2023-04-01,,0,8.0,834
464,2023-04-09,2023-04-01,,0,9.0,830
464,2023-04-10,2023-04-01,,0,10.0,828
465,2023-01-01,,,0,,1000
465,2023-01-02,,,0,,1000
465,2023-01-03,2023-01-03,,0,1.0,1000
465,2023-01-04,2023-01-03,,0,2.0,1000
465,2023-01-05,2023-01-03,,0,3.0,1000
465,2023-01-06,2023-01-03,,0,4.0,1000
465,2023-01-07,2023-01-03,,0,5.0,1000
465,2023-01-08,2023-01-03,,0,6.0,1000
465,2023-01-09,2023-01-03,,0,7.0,1000
465,2023-01-10,2023-01-03,,0,8.0,1000
465,2023-01-11,2023-01-03,,0,9.0,1000
465,2023-01-12,2023-01-03,,0,10.0,1000
465,2023-01-13,2023-01-03,,0,11.0,1000
465,2023-01-14,2023-01-03,,0,12.0,1000
465,2023-01-15,2023-01-03,,0,13.0,1000
465,2023-01-16,2023-01-03,,0,14.0,1000
465,2023-01-17,2023-01-03,,0,15.0,1000
465,2023-01-18,2023-01-03,,0,16.0,1000
465,2023-01-19,2023-01-03,,0,17.0,1000
465,2023-01-20,2023-01-03,2023-01-20,0,,1000
465,2023-01-21,,,0,,1000
465,2023-01-22,,,0,,1000
465,2023-01-23,2023-01-23,,0,1.0,1000
465,2023-01-24,2023-01-23,,0,2.0,1000
465,2023-01-25,2023-01-23,,0,3.0,1000
465,2023-01-26,2023-01-23,,0,4.0,1000
465,2023-01-27,2023-01-23,,0,5.0,1000
465,2023-01-28,2023-01-23,,0,6.0,1000
465,2023-01-29,2023-01-23,,0,7.0,1000
465,2023-01-30,2023-01-23,,0,8.0,1000
465,2023-01-31,2023-01-23,,0,9.0,1000
465,2023-02-01,2023-01-23,,0,10.0,1000
465,2023-02-02,2023-01-23,,0,11.0,1000
465,2023-02-03,2023-01-23,,0,12.0,1000
465,2023-02-04,2023-01-23,,0,13.0,1000
465,2023-02-05,2023-01-23,,0,14.0,1000
465,2023-02-06,2023-01-23,,0,15.0,1000
465,2023-02-07,2023-01-23,,0,16.0,1000
465,2023-02-08,2023-01-23,,0,17.0,1000
465,2023-02-09,2023-01-23,,0,18.0,1000
465,2023-02-10,2023-01-23,,0,19.0,1000
465,2023-02-11,2023-01-23,,0,20.0,984
465,2023-02-12,2023-01-23,,0,21.0,963
465,2023-02-13,2023-01-23,,0,22.0,954
465,2023-02-14,2023-01-23,2023-02-14,0,,945
465,2023-02-15,,,0,,941
465,2023-02-16,2023-02-16,,0,1.0,934
465,2023-02-17,2023-02-16,,0,2.0,934
465,2023-02-18,2023-02-16,,0,3.0,934
465,2023-02-19,2023-02-16,,0,4.0,931
465,2023-02-20,2023-02-16,,0,5.0,929
465,2023-02-21,2023-02-16,,0,6.0,929
465,2023-02-22,2023-02-16,,0,7.0,927
465,2023-02-23,2023-02-16,,0,8.0,927
465,2023-02-24,2023-02-16,,0,9.0,927
465,2023-02-25,2023-02-16,,0,10.0,927
465,2023-02-26,2023-02-16,,0,11.0,927
465,2023-02-27,2023-02-16,,0,12.0,926
465,2023-02-28,2023-02-16,,0,13.0,926
465,2023-03-01,2023-02-16,,0,14.0,926
465,2023-03-02,2023-02-16,,0,15.0,925
465,2023-03-03,2023-02-16,,0,16.0,924
465,2023-03-04,2023-02-16,,0,17.0,918
465,2023-03-05,2023-02-16,,0,18.0,915
465,2023-03-06,2023-02-16,,0,19.0,913
465,2023-03-07,2023-02-16,,0,20.0,909
465,2023-03-08,2023-02-16,,0,21.0,905
465,2023-03-09,2023-02-16,2023-03-09,0,,904
465,2023-03-10,,,0,,900
465,2023-03-11,,,0,,897
465,2023-03-12,,,0,,895
465,2023-03-13,,,0,,892
465,2023-03-14,,,0,,889
465,2023-03-15,,,0,,889
465,2023-03-16,,,0,,888
465,2023-03-17,,,0,,886
465,2023-03-18,2023-03-18,,0,1.0,884
465,2023-03-19,2023-03-18,,0,2.0,883
465,2023-03-20,2023-03-18,,0,3.0,881
465,2023-03-21,2023-03-18,,0,4.0,875
465,2023-03-22,2023-03-18,,0,5.0,871
465,2023-03-23,2023-03-18,,0,6.0,870
465,2023-03-24,2023-03-18,,0,7.0,869
465,2023-03-25,2023-03-18,,0,8.0,867
465,2023-03-26,2023-03-18,,0,9.0,863
465,2023-03-27,2023-03-18,,0,10.0,860
465,2023-03-28,2023-03-18,,0,11.0,859
465,2023-03-29,2023-03-18,,0,12.0,854
465,2023-03-30,2023-03-18,,0,13.0,853
465,2023-03-31,2023-03-18,,0,14.0,851
465,2023-04-01,2023-03-18,,0,15.0,850
465,2023-04-02,2023-03-18,,0,16.0,847
465,2023-04-03,2023-03-18,,0,17.0,846
465,2023-04-04,2023-03-18,,0,18.0,844
465,2023-04-05,2023-03-18,2023-04-05,0,,843
465,2023-04-06,,,0,,837
465,2023-04-07,,,0,,835
465,2023-04-08,,,0,,834
465,2023-04-09,,,0,,830
465,2023-04-10,,,0,,828
466,2023-01-01,,,0,,1000
466,2023-01-02,,,0,,1000
466,2023-01-03,2023-01-03,,0,1.0,1000
466,2023-01-04,2023-01-03,,0,2.0,1000
466,2023-01-05,2023-01-03,,0,3.0,1000
466,2023-01-06,2023-01-03,,0,4.0,1000
466,2023-01-07,2023-01-03,,0,5.0,1000
466,2023-01-08,2023-01-03,,0,6.0,1000
466,2023-01-09,2023-01-03,,0,7.0,1000
466,2023-01-10,2023-01-03,,0,8.0,1000
466,2023-01-11,2023-01-03,,0,9.0,1000
466,2023-01-12,2023-01-03,,0,10.0,1000
466,2023-01-13,2023-01-03,,0,11.0,1000
466,2023-01-14,2023-01-03,,0,12.0,1000
466,2023-01-15,2023-01-03,,0,13.0,1000
466,2023-01-16,2023-01-03,,0,14.0,1000
466,2023-01-17,2023-01-03,,0,15.0,1000
466,2023-01-18,2023-01-03,,0,16.0,1000
466,2023-01-19,2023-01-03,,0,17.0,1000
466,2023-01-20,2023-01-03,,0,18.0,1000
466,2023-01-21,2023-01-03,,0,19.0,1000
466,2023-01-22,2023-01-03,2023-01-22,0,,1000
466,2023-01-23,2023-01-23,,0,1.0,1000
466,2023-01-24,2023-01-23,,0,2.0,1000
466,2023-01-25,2023-01-23,,0,3.0,1000
466,2023-01-26,2023-01-23,,0,4.0,1000
466,2023-01-27,2023-01-23,,0,5.0,1000
466,2023-01-28,2023-01-23,,0,6.0,1000
466,2023-01-29,2023-01-23,,0,7.0,1000
466,2023-01-30,2023-01-23,,0,8.0,1000
466,2023-01-31,2023-01-23,,0,9.0,1000
466,2023-02-01,2023-01-23,,0,10.0,1000
466,2023-02-02,2023-01-23,,0,11.0,1000
466,2023-02-03,2023-01-23,,0,12.0,1000
466,2023-02-04,2023-01-23,,0,13.0,1000
466,2023-02-05,2023-01-23,,0,14.0,1000
466,2023-02-06,2023-01-23,,0,15.0,1000
466,2023-02-07,2023-01-23,,0,16.0,1000
466,2023-02-08,2023-01-23,,0,17.0,1000
466,2023-02-09,2023-01-23,,0,18.0,1000
466,2023-02-10,2023-01-23,,0,19.0,1000
466,2023-02-11,2023-01-23,,0,20.0,984
466,2023-02-12,2023-01-23,,0,21.0,963
466,2023-02-13,2023-01-23,,0,22.0,954
466,2023-02-14,2023-01-23,2023-02-14,0,,945
466,2023-02-15,2023-02-15,,0,1.0,941
466,2023-02-16,2023-02-15,,0,2.0,934
466,2023-02-17,2023-02-15,,0,3.0,934
466,2023-02-18,2023-02-15,,0,4.0,934
466,2023-02-19,2023-02-15,,0,5.0,931
466,2023-02-20,2023-02-15,,0,6.0,929
466,2023-02-21,2023-02-15,,0,7.0,929
466,2023-02-22,2023-02-15,,0,8.0,927
466,2023-02-23,2023-02-15,,0,9.0,927
466,2023-02-24,2023-02-15,,0,10.0,927
466,2023-02-25,2023-02-15,,0,11.0,927
466,2023-02-26,2023-02-15,,0,12.0,927
466,2023-02-27,2023-02-15,,0,13.0,926
466,2023-02-28,2023-02-15,,0,14.0,926
466,2023-03-01,2023-02-15,,0,15.0,926
466,2023-03-02,2023-02-15,,0,16.0,925
466,2023-03-03,2023-02-15,,0,17.0,924
466,2023-03-04,2023-02-15,,0,18.0,918
466,2023-03-05,2023-02-15,,0,19.0,915
466,2023-03-06,2023-02-15,,0,20.0,913
466,2023-03-07,2023-02-15,,0,21.0,909
466,2023-03-08,2023-02-15,,0,22.0,905
466,2023-03-09,2023-02-15,,0,23.0,904
466,2023-03-10,2023-02-15,,0,24.0,900
466,2023-03-11,2023-02-15,,0,25.0,897
466,2023-03-12,2023-02-15,,0,26.0,895
466,2023-03-13,2023-02-15,,0,27.0,892
466,2023-03-14,2023-02-15,,0,28.0,889
466,2023-03-15,2023-02-15,,0,29.0,889
466,2023-03-16,2023-02-15,,0,30.0,888
466,2023-03-17,2023-02-15,,0,31.0,886
466,2023-03-18,2023-02-15,,0,32.0,884
466,2023-03-19,2023-02-15,2023-03-19,0,,883
466,2023-03-20,,,0,,881
466,2023-03-21,,,0,,875
466,2023-03-22,,,0,,871
466,2023-03-23,,,0,,870
466,2023-03-24,,,0,,869
466,2023-03-25,2023-03-25,,0,1.0,867
466,2023-03-26,2023-03-25,,0,2.0,863
466,2023-03-27,2023-03-25,,0,3.0,860
466,2023-03-28,2023-03-25,,0,4.0,859
466,2023-03-29,2023-03-25,,0,5.0,854
466,2023-03-30,2023-03-25,,0,6.0,853
466,2023-03-31,2023-03-25,,0,7.0,851
466,2023-04-01,2023-03-25,,0,8.0,850
466,2023-04-02,2023-03-25,,0,9.0,847
466,2023-04-03,2023-03-25,,0,10.0,846
466,2023-04-04,2023-03-25,,0,11.0,844
466,2023-04-05,2023-03-25,,0,12.0,843
466,2023-04-06,2023-03-25,,0,13.0,837
466,2023-04-07,2023-03-25,,0,14.0,835
466,2023-04-08,2023-03-25,,0,15.0,834
466,2023-04-09,2023-03-25,,0,16.0,830
466,2023-04-10,2023-03-25,,0,17.0,828
467,2023-01-01,,,0,,1000
467,2023-01-02,,,0,,1000
467,2023-01-03,,,0,,1000
467,2023-01-04,,,0,,1000
467,2023-01-05,,,0,,1000
467,2023-01-06,2023-01-06,,0,1.0,1000
467,2023-01-07,2023-01-06,,0,2.0,1000
467,2023-01-08,2023-01-06,,0,3.0,1000
467,2023-01-09,2023-01-06,,0,4.0,1000
467,2023-01-10,2023-01-06,,0,5.0,1000
467,2023-01-11,2023-01-06,,0,6.0,1000
467,2023-01-12,2023-01-06,,0,7.0,1000
467,2023-01-13,2023-01-06,,0,8.0,1000
467,2023-01-14,2023-01-06,,0,9.0,1000
467,2023-01-15,2023-01-06,,0,10.0,1000
467,2023-01-16,2023-01-06,,0,11.0,1000
467,2023-01-17,2023-01-06,,0,12.0,1000
467,2023-01-18,2023-01-06,,0,13.0,1000
467,2023-01-19,2023-01-06,,0,14.0,1000
467,2023-01-20,2023-01-06,,0,15.0,1000
467,2023-01-21,2023-01-06,,0,16.0,1000
467,2023-01-22,2023-01-06,,0,17.0,1000
467,2023-01-23,2023-01-06,2023-01-23,0,,1000
467,2023-01-24,,,0,,1000
467,2023-01-25,,,0,,1000
467,2023-01-26,,,0,,1000
467,2023-01-27,,,0,,1000
